sr_no,dev_sorts,structure,finish_gsm,finish_width,cotton_yarn_costing,wastage,dyeing_cost_rs,dyed_yarn_cost_rs,cotton_dyed_proportion_cost,polyester_cost,spandex_cost,melange_cost,col_14,kora_yarn_cost,reactive_yarn_cost,cooltex_yarn_cost,recycle_yarn_cost,dyed_poly_yarn_cost,micro_modal,viscose,raw_material_cost,knittng__processing_cost,wastage_2,costing,margin,selling_price,conversion_rcvd,currency_rate,discount_if_any,sort_no,96cotton4elastane,price_usdkg,price_usdmtrs,price_usdyds,linear_mtrskg,linear_ydgskg,width_cms,width_inch,weight_gsm,weight_ozssq_yds,price_per_kg_inr,freight_inr_per_kg,commission,lc_days__interest_15_pm,lc_days_interest_amount,col_47,total_cost_pricefreightcomlc_int,inr__kg,col_50,total_cost_usd__kg,col_52
448,DK3022243,FRENCH TERRY,300,170,230.0,6.9,110,346.9,242.83,0.0,20.099999999999998,33.12,,0.0,0.0,0.0,0.0,0,0,0,296.05,90,38.605,424.655,42.4655,467.1205,171.0705,87,0,DK3022243,,5.810075,2.96313825,2.7184754587156,1.9607843137254901,2.1372549019607843,170,66.92913385826772,300,8.849557522123893,467.1205,15,23.356025,0,0,,505.476525,,,5.810075,
449,DK3023008,DOTTED FLEECE,210,165,230.0,6.9,110,346.9,287.927,17.220000000000002,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,315.797,90,40.5797,446.3767,44.63767,491.01437,175.21737,87,0,DK3023008,,6.09844929310345,2.11311268006035,1.93863548629389,2.886002886002886,3.145743145743146,165,64.96062992125984,210,6.1946902654867255,491.01437,15,24.5507185,0,0,,530.5650885,,,6.09844929310345,
450,DK3023056,FRENCH TERRY,275,165,230.0,6.9,110,346.9,246.299,25.76,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,292.159,90,38.2159,420.3749,42.03749,462.41239,170.25339,87,0,DK3023056,,5.75325298275862,2.61053854092672,2.39498948708874,2.203856749311295,2.4022038567493116,165,64.96062992125984,275,8.112094395280236,462.41239,15,23.1206195,0,0,,500.5330095,,,5.75325298275862,
451,DK3023092,FRENCH TERRY,330,165,230.0,6.9,110,346.9,246.299,25.76,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,292.159,90,38.2159,420.3749,42.03749,462.41239,170.25339,87,0,DK3023092,,5.75325298275862,3.13264624911207,2.87398738450648,1.8365472910927456,2.001836547291093,165,64.96062992125984,330,9.734513274336283,462.41239,15,23.1206195,0,0,,500.5330095,,,5.75325298275862,
452,DK3023160,FRENCH TERRY,310,152,230.0,6.9,110,346.9,277.52,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,24.500000000000004,0,0,0,322.12,90,41.212,453.332,45.3332,498.6652,176.5452,87,0,DK3023160,,6.19078689655172,2.91709878565517,2.67623741803227,2.1222410865874366,2.3132427843803063,152,59.84251968503937,310,9.144542772861357,498.6652,15,24.93326,0,0,,538.59846,,,6.19078689655172,
453,DK3023165,FRENCH TERRY,300,165,230.0,6.9,110,346.9,246.299,0.0,20.099999999999998,0.0,,0.0,0.0,41.17,0.0,0,0,0,307.569,90,39.7569,437.3259,43.73259,481.05849,173.48949,87,0,DK3023165,,5.97829212068966,2.95925459974138,2.71491247682695,2.0202020202020203,2.2020202020202024,165,64.96062992125984,300,8.849557522123893,481.05849,15,24.0529245,0,0,,520.1114145,,,5.97829212068966,
454,DK3023166,FRENCH TERRY,310,152,230.0,6.9,110,346.9,277.52,0.0,20.099999999999998,0.0,,0.0,0.0,0.0,24.500000000000004,0,0,0,322.12,90,41.212,453.332,45.3332,498.6652,176.5452,87,0,DK3023166,,6.19078689655172,2.91709878565517,2.67623741803227,2.1222410865874366,2.3132427843803063,152,59.84251968503937,310,9.144542772861357,498.6652,15,24.93326,0,0,,538.59846,,,6.19078689655172,
455,DK3023227,2/1 TWILL,285,135,230.0,6.9,110,346.9,249.768,21.599999999999998,33.5,0.0,,0.0,0.0,0.0,0.0,0,0,0,304.868,90,39.4868,434.3548,43.43548,477.79028,172.92228,87,0,DK3023227,,5.93884820689655,2.28497184760345,2.09630444734261,2.599090318388564,2.8330084470435346,135,53.1496062992126,285,8.4070796460177,477.79028,15,23.889514,0,0,,516.679794,,,5.93884820689655,
456,DK3023228,2/1 TWILL,265,138,230.0,6.9,110,346.9,260.175,21.599999999999998,23.450000000000003,0.0,,0.0,0.0,0.0,0.0,0,0,0,305.225,90,39.5225,434.7475,43.47475,478.22225,172.99725,87,0,DK3023228,,5.94406163793103,2.17374334099138,1.99425994586365,2.7344818156959256,2.980585179108559,138,54.33070866141732,265,7.817109144542774,478.22225,15,23.9111125,0,0,,517.1333625,,,5.94406163793103,
457,DK3023241,FRENCH TERRY,270,160,230.0,6.9,110,346.9,270.582,0.0,23.450000000000003,25.8,,0.0,0.0,0.0,0.0,0,0,0,319.832,90,40.9832,450.8152,45.08152,495.89672,176.06472,87,0,DK3023241,,6.15737420689655,2.65998565737931,2.44035381410946,2.314814814814815,2.5231481481481484,160,62.99212598425197,270,7.964601769911504,495.89672,15,24.794836,0,0,,535.691556,,,6.15737420689655,
458,DK3024239,FRENCH TERRY,260,170,230.0,6.9,110,346.9,242.83,0.0,17.25,0.0,,62.5,0.0,0.0,0.0,0,0,0,322.58,90,41.258,453.838,45.3838,499.2218,176.6418,87,0,DK3024239,,6.19750448275862,2.73929698137931,2.51311649667827,2.262443438914027,2.4660633484162897,170,66.92913385826772,260,7.669616519174042,499.2218,15,24.96109,0,0,,539.18289,,,6.19750448275862,
459,DK3024246,SINGLE JERSEY,190,160,295.0,8.85,110,413.85,397.296,0.0,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,410.696,90,50.0696,550.7656,55.07656,605.84216,195.14616,87,0,DK3024246,,7.48430193103448,2.27522778703448,2.08736494223347,3.289473684210526,3.585526315789474,160,62.99212598425197,190,5.6047197640118,605.84216,15,30.292108,0,0,,651.134268,,,7.48430193103448,
460,DK3032013,FRENCH TERRY,340,160,,#VALUE!,110,#VALUE!,#VALUE!,28.0,26.8,0.0,,174.20000000000002,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK3032013,,#VALUE!,#VALUE!,#VALUE!,1.838235294117647,2.0036764705882355,160,62.99212598425197,340,10.029498525073747,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
461,DK3032014,FRENCH TERRY,285,165,,#VALUE!,110,#VALUE!,#VALUE!,30.240000000000002,20.099999999999998,0.0,,174.20000000000002,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK3032014,,#VALUE!,#VALUE!,#VALUE!,2.126528442317916,2.3179160021265286,165,64.96062992125984,285,8.4070796460177,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
462,DK3032020,FRENCH TERRY,360,160,,#VALUE!,110,#VALUE!,#VALUE!,28.0,26.8,0.0,,174.20000000000002,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK3032020,,#VALUE!,#VALUE!,#VALUE!,1.7361111111111112,1.8923611111111114,160,62.99212598425197,360,10.619469026548673,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
463,DK3033009,FRENCH TERRY,300,152,,#VALUE!,110,#VALUE!,#VALUE!,15.99,20.099999999999998,0.0,,210.60000000000002,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK3033009,,#VALUE!,#VALUE!,#VALUE!,2.192982456140351,2.390350877192983,152,59.84251968503937,300,8.849557522123893,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
464,DK3041043,FRENCH TERRY,310,165,,#VALUE!,110,#VALUE!,#VALUE!,29.04,26.8,0.0,,0.0,0.0,0.0,161.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK3041043,,#VALUE!,#VALUE!,#VALUE!,1.9550342130987293,2.130987292277615,165,64.96062992125984,310,9.144542772861357,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
465,DK3041058,COURDROY,290,148,,#VALUE!,110,#VALUE!,#VALUE!,0.0,36.85,0.0,,0.0,0.0,64.44,121.9,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK3041058,,#VALUE!,#VALUE!,#VALUE!,2.3299161230195713,2.539608574091333,148,58.26771653543307,290,8.554572271386432,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
466,DK3041217,COURDROY,350,142,,#VALUE!,110,#VALUE!,#VALUE!,64.96,30.15,0.0,,85.8,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK3041217,,#VALUE!,#VALUE!,#VALUE!,2.0120724346076457,2.193158953722334,142,55.90551181102362,350,10.32448377581121,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
467,DK3042151,2/1 TWILL,170,130,295.0,8.85,110,413.85,244.1715,46.74,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,301.5615,90,39.15615,430.71765,43.071765,473.789415,172.227915,87,0,DK3042151,,5.89056190517241,1.3018141810431,1.19432493673679,4.524886877828054,4.932126696832579,130,51.181102362204726,170,5.014749262536873,473.789415,15,23.68947075,0,0,,512.47888575,,,5.89056190517241,
468,DK3042164,FRENCH TERRY,350,160,295.0,8.85,110,413.85,289.695,31.68,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,341.475,90,43.1475,474.6225,47.46225,522.08475,180.60975,87,0,DK3042164,,6.47343663793104,3.62512451724138,3.32580230939576,1.7857142857142858,1.9464285714285716,160,62.99212598425197,350,10.32448377581121,522.08475,15,26.1042375,0,0,,563.1889875,,,6.47343663793104,
469,DK3043108,DOTTED FLEECE,215,168,230.0,6.9,110,346.9,287.927,17.220000000000002,10.65,0.0,,0.0,0.0,0.0,0.0,0,0,0,315.797,90,40.5797,446.3767,44.63767,491.01437,175.21737,87,0,DK3043108,,6.09844929310345,2.20275988466897,2.02088062813667,2.7685492801771874,3.0177187153931344,168,66.14173228346456,215,6.342182890855457,491.01437,15,24.5507185,0,0,,530.5650885,,,6.09844929310345,
470,DK3043157,2/1 TWILL,245,130,295.0,8.85,110,413.85,314.526,26.41,17.25,0.0,,0.0,0.0,0.0,0.0,0,0,0,358.186,90,44.8186,493.0046,49.30046,542.30506,184.11906,87,0,DK3043157,,6.71747486206897,2.13951574356897,1.9628584803385,3.1397174254317113,3.4222919937205654,130,51.181102362204726,245,7.227138643067847,542.30506,15,27.115253,0,0,,584.420313,,,6.71747486206897,
471,DK3044105,SINGLE JERSEY,200,165,230.0,6.9,110,346.9,333.024,0.0,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.424,90,43.6424,480.0664,48.00664,528.07304,181.64904,87,0,DK3044105,INDIGO,6.54570910344827,2.16008400413793,1.98172844416324,3.0303030303030303,3.303030303030303,165,64.96062992125984,200,5.899705014749263,528.07304,15,26.403652,0,0,,569.476692,,,6.54570910344827,
472,DK3044110,POPCORN,165,175,230.0,6.9,110,346.9,346.9,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.9,90,43.69,480.59,48.059,528.649,181.749,87,0,DK3044110,,6.55266034482759,1.89208067456897,1.73585382987978,3.463203463203463,3.774891774891775,175,68.89763779527559,165,4.867256637168142,528.649,15,26.43245,0,0,,570.08145,,,6.55266034482759,
473,DK308,2/1 KNIT TWILL,310,142,,#VALUE!,110,#VALUE!,#VALUE!,36.9,33.5,0.0,,138.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK308,,#VALUE!,#VALUE!,#VALUE!,2.271694684234439,2.4761472058155385,142,55.90551181102362,310,9.144542772861357,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
474,DK309,3/1 TWILL STRIPE,340,152,230.0,6.9,110,346.9,138.76,0.0,26.8,0.0,,0.0,179.4,0.0,0.0,0,0,0,344.96,90,43.496,478.456,47.8456,526.3016,181.3416,87,0,DK309,,6.52432965517241,3.3717735657931,3.09337024384688,1.9349845201238391,2.1091331269349847,152,59.84251968503937,340,10.029498525073747,526.3016,15,26.31508,0,0,,567.61668,,,6.52432965517241,
475,DK311,SINGLE JERSEY,210,180,285.0,8.55,110,403.55,403.55,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,403.55,90,49.355,542.905,54.2905,597.1955,193.6455,87,0,DK311,,7.37994568965517,2.78961947068965,2.5592839180639,2.6455026455026456,2.8835978835978837,180,70.86614173228347,210,6.1946902654867255,597.1955,15,29.859775,0,0,,642.055275,,,7.37994568965517,
476,DK316,SINGLE JERSEY,180,170,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,250.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK316,,#VALUE!,#VALUE!,#VALUE!,3.2679738562091503,3.562091503267974,170,66.92913385826772,180,5.3097345132743365,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
477,DK318,2/1 KNIT TWILL,360,150,230.0,6.9,110,346.9,149.167,0.0,26.8,0.0,,127.39999999999999,0.0,0.0,0.0,0,0,0,303.367,90,39.3367,432.7037,43.27037,475.97407,172.60707,87,0,DK318,,5.91692843103448,3.19514135275862,2.93132234198039,1.8518518518518519,2.0185185185185186,150,59.05511811023622,360,10.619469026548673,475.97407,15,23.7987035,0,0,,514.7727735,,,5.91692843103448,
478,DK319,2/1 KNIT TWILL,360,150,220.0,6.6,110,336.6,144.738,0.0,26.8,0.0,,127.39999999999999,0.0,0.0,0.0,0,0,0,298.938,90,38.8938,427.8318,42.78318,470.61498,171.67698,87,0,DK319,,5.85224975862069,3.16021486965517,2.89927969693135,1.8518518518518519,2.0185185185185186,150,59.05511811023622,360,10.619469026548673,470.61498,15,23.530749,0,0,,509.145729,,,5.85224975862069,
479,DK320,FRENCH TERRY,250,165,,#VALUE!,110,#VALUE!,#VALUE!,23.630000000000003,17.25,0.0,,202.8,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK320,,#VALUE!,#VALUE!,#VALUE!,2.4242424242424243,2.6424242424242426,165,64.96062992125984,250,7.374631268436579,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
480,DK327,PIQUE STRIPE,195,175,230.0,6.9,110,346.9,249.768,0.0,13.4,0.0,,0.0,84.0,0.0,0.0,0,0,0,347.168,90,43.7168,480.8848,48.08848,528.97328,181.80528,87,0,DK327,INDIGO,6.55657406896552,2.23743090103448,2.05268890003164,2.93040293040293,3.1941391941391943,175,68.89763779527559,195,5.7522123893805315,528.97328,15,26.448664,0,0,,570.421944,,,6.55657406896552,
481,DK328,PIQUE STRIPE,195,175,230.0,6.9,110,346.9,249.768,0.0,13.4,0.0,,0.0,84.0,0.0,0.0,0,0,0,347.168,90,43.7168,480.8848,48.08848,528.97328,181.80528,87,0,DK328,INDIGO,6.55657406896552,2.23743090103448,2.05268890003164,2.93040293040293,3.1941391941391943,175,68.89763779527559,195,5.7522123893805315,528.97328,15,26.448664,0,0,,570.421944,,,6.55657406896552,
482,DK330,FRENCH TERRY,260,170,230.0,6.9,110,346.9,235.892,0.0,20.099999999999998,0.0,,67.60000000000001,0.0,0.0,0.0,0,0,0,323.592,90,41.3592,454.9512,45.49512,500.44632,176.85432,87,0,DK330,,6.21228317241379,2.7458291622069,2.51910932312559,2.262443438914027,2.4660633484162897,170,66.92913385826772,260,7.669616519174042,500.44632,15,25.022316,0,0,,540.468636,,,6.21228317241379,
483,DK332,3/1 TWILL,340,152,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK332,,#VALUE!,#VALUE!,#VALUE!,1.9349845201238391,2.1091331269349847,152,59.84251968503937,340,10.029498525073747,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
484,DK333,DOTTED FLEECE,385,180,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK333,,#VALUE!,#VALUE!,#VALUE!,1.443001443001443,1.572871572871573,180,70.86614173228347,385,11.35693215339233,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
485,DK334,COURDROY,280,148,230.0,6.9,110,346.9,121.415,77.88,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,219.395,90,30.9395,340.3345,34.03345,374.36795,154.97295,87,0,DK334,,4.69064767241379,1.94380439544828,1.78330678481493,2.4131274131274134,2.6303088803088808,148,58.26771653543307,280,8.259587020648969,374.36795,15,18.7183975,0,0,,408.0863475,,,4.69064767241379,
486,DK342,SINGLE JERSEY,200,180,285.0,8.55,110,403.55,286.5205,0.0,0.0,0.0,,0.0,100.05,0.0,0.0,0,0,0,386.5705,90,47.65705,524.22755,52.422755,576.650305,190.079805,87,0,DK342,,7.13198643965517,2.56751511827586,2.35551845713382,2.7777777777777777,3.0277777777777777,180,70.86614173228347,200,5.899705014749263,576.650305,15,28.83251525,0,0,,620.48282025,,,7.13198643965517,
487,DK344,FRENCH TERRY,370,150,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK344,,#VALUE!,#VALUE!,#VALUE!,1.8018018018018018,1.963963963963964,150,59.05511811023622,370,10.914454277286136,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
488,DK346,SINGLE JERSEY,390,165,285.0,8.55,110,403.55,351.0885,0.0,51.35,0.0,,0.0,0.0,0.0,0.0,0,0,0,402.4385,90,49.24385,541.68235,54.168235,595.850585,193.412085,87,0,DK346,,7.36371395689655,4.73854993126293,4.34729351492012,1.554001554001554,1.693861693861694,165,64.96062992125984,390,11.504424778761063,595.850585,15,29.79252925,0,0,,640.64311425,,,7.36371395689655,
489,DK360,FRENCH TERRY,250,170,,#VALUE!,110,#VALUE!,#VALUE!,0.0,17.25,0.0,,247.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK360,,#VALUE!,#VALUE!,#VALUE!,2.3529411764705883,2.5647058823529414,170,66.92913385826772,250,7.374631268436579,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
490,DK364,FRENCH TERRY,350,145,,#VALUE!,110,#VALUE!,#VALUE!,0.0,20.099999999999998,0.0,,244.39999999999998,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK364,,#VALUE!,#VALUE!,#VALUE!,1.9704433497536946,2.147783251231527,145,57.08661417322835,350,10.32448377581121,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
491,DK373,FRENCH TERRY,320,155,,#VALUE!,110,#VALUE!,#VALUE!,13.53,16.75,0.0,,210.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK373,,#VALUE!,#VALUE!,#VALUE!,2.0161290322580645,2.1975806451612905,155,61.023622047244096,320,9.43952802359882,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
492,DK374,SINGLE JERSEY,150,155,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK374,,#VALUE!,#VALUE!,#VALUE!,4.301075268817204,4.688172043010753,155,61.023622047244096,150,4.424778761061947,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
493,DK375,SINGLE JERSEY,190,150,,#VALUE!,110,#VALUE!,#VALUE!,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK375,,#VALUE!,#VALUE!,#VALUE!,3.508771929824561,3.824561403508772,150,59.05511811023622,190,5.6047197640118,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
494,DK380,2/1 KNIT TWILL,260,135,230.0,6.9,110,346.9,152.636,49.2,53.6,0.0,,0.0,0.0,0.0,0.0,0,0,0,255.436,90,34.5436,379.9796,37.99796,417.97756,162.54156,87,0,DK380,,5.21697055172414,1.83115666365517,1.67996024188548,2.849002849002849,3.105413105413106,135,53.1496062992126,260,7.669616519174042,417.97756,15,20.898878,0,0,,453.876438,,,5.21697055172414,
495,DK381,FRENCH TERRY,220,200,,#VALUE!,110,#VALUE!,#VALUE!,14.76,17.25,0.0,,215.79999999999998,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK381,,#VALUE!,#VALUE!,#VALUE!,2.272727272727273,2.4772727272727275,200,78.74015748031496,220,6.489675516224189,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
496,DK382,2/1 KNIT TWILL,250,135,,#VALUE!,110,#VALUE!,#VALUE!,49.2,53.6,0.0,,114.4,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK382,,#VALUE!,#VALUE!,#VALUE!,2.962962962962963,3.22962962962963,135,53.1496062992126,250,7.374631268436579,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
497,DK384,SINGLE JERSEY STRIPE,210,180,285.0,8.55,110,403.55,306.698,0.0,0.0,0.0,,0.0,82.8,0.0,0.0,0,0,0,389.498,90,47.9498,527.4478,52.74478,580.19258,190.69458,87,0,DK384,,7.17473803448276,2.71205097703448,2.48812016241696,2.6455026455026456,2.8835978835978837,180,70.86614173228347,210,6.1946902654867255,580.19258,15,29.009629,0,0,,624.202209,,,7.17473803448276,
498,DK389,POPCORN,210,180,230.0,6.9,110,346.9,333.024,0.0,13.4,0.0,,0.0,0.0,0.0,0.0,0,0,0,346.424,90,43.6424,480.0664,48.00664,528.07304,181.64904,87,0,DK389,INDIGO,6.54570910344827,2.47427804110345,2.26997985422335,2.6455026455026456,2.8835978835978837,180,70.86614173228347,210,6.1946902654867255,528.07304,15,26.403652,0,0,,569.476692,,,6.54570910344827,
499,DK390,MODIFIED JERSEY,180,168,230.0,6.9,110,346.9,246.299,38.279999999999994,0.0,0.0,,0.0,0.0,0.0,0.0,0,0,0,284.579,90,37.4579,412.0369,41.20369,453.24059,168.66159,87,0,DK390,,5.64255884482759,1.70630979467586,1.56542182997785,3.306878306878307,3.604497354497355,168,66.14173228346456,180,5.3097345132743365,453.24059,15,22.6620295,0,0,,490.9026195,,,5.64255884482759,
500,DK391,MODIFIED JERSEY,180,168,230.0,6.9,110,346.9,111.008,39.6,0.0,35.88,,0.0,42.0,0.0,0.0,0,0,0,228.488,90,31.8488,350.3368,35.03368,385.37048,156.88248,87,0,DK391,,4.82343682758621,1.45860729666207,1.33817183180006,3.306878306878307,3.604497354497355,168,66.14173228346456,180,5.3097345132743365,385.37048,15,19.268524,0,0,,419.639004,,,4.82343682758621,
501,DK392,MICRO STRIPE,310,165,,#VALUE!,110,#VALUE!,#VALUE!,31.9,26.8,0.0,,163.8,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK392,,#VALUE!,#VALUE!,#VALUE!,1.9550342130987293,2.130987292277615,165,64.96062992125984,310,9.144542772861357,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
502,DK396,SINGLE JERSEY,290,145,295.0,8.85,110,413.85,355.911,0.0,46.900000000000006,0.0,,0.0,0.0,0.0,0.0,0,0,0,402.811,90,49.2811,542.0921,54.20921,596.30131,193.49031,87,0,DK396,,7.36915374137931,3.09872914825,2.84287077821101,2.3781212841854935,2.592152199762188,145,57.08661417322835,290,8.554572271386432,596.30131,15,29.8150655,0,0,,641.1163755,,,7.36915374137931,
503,DK398,SINGLE JERSEY,300,138,230.0,6.9,110,346.9,270.582,0.0,86.9,0.0,,0.0,0.0,0.0,0.0,0,0,0,357.482,90,44.7482,492.2302,49.22302,541.45322,183.97122,87,0,DK398,,6.70719403448276,2.77677833027586,2.54750305529896,2.415458937198068,2.6328502415458943,138,54.33070866141732,300,8.849557522123893,541.45322,15,27.072661,0,0,,583.525881,,,6.70719403448276,
504,DK402,FRENCH TERRY,220,180,230.0,6.9,110,346.9,249.768,0.0,14.200000000000001,0.0,,62.4,0.0,0.0,0.0,0,0,0,326.368,90,41.6368,458.0048,45.80048,503.80528,177.43728,87,0,DK402,INDIGO,6.25282234482759,2.47611764855172,2.27166756747865,2.525252525252525,2.7525252525252526,180,70.86614173228347,220,6.489675516224189,503.80528,15,25.190264,0,0,,543.995544,,,6.25282234482759,
505,DK405,PIQUE,210,190,,#VALUE!,110,#VALUE!,#VALUE!,0.0,16.75,0.0,,247.0,0.0,0.0,0.0,0,0,0,#VALUE!,90,#VALUE!,#VALUE!,#VALUE!,#VALUE!,#VALUE!,87,0,DK405,RFD,#VALUE!,#VALUE!,#VALUE!,2.506265664160401,2.7318295739348373,190,74.80314960629921,210,6.1946902654867255,#VALUE!,15,#VALUE!,0,#VALUE!,,#VALUE!,,,#VALUE!,
506,DK408,2/1 KNIT TWILL,260,135,230.0,6.9,110,346.9,260.175,25.02,23.450000000000003,0.0,,0.0,0.0,0.0,0.0,0,0,0,308.645,90,39.8645,438.5095,43.85095,482.36045,173.71545,87,0,DK408,,5.99400543103448,2.1038959062931,1.93017973054413,2.849002849002849,3.105413105413106,135,53.1496062992126,260,7.669616519174042,482.36045,15,24.1180225,0,0,,521.4784725,,,5.99400543103448,
507,DK409,2/1 KNIT TWILL,275,140,285.0,8.55,110,403.55,221.9525,52.82,23.450000000000003,0.0,,0.0,0.0,0.0,0.0,0,0,0,298.2225,90,38.82225,427.04475,42.704475,469.749225,171.526725,87,0,DK409,,5.84180099137931,2.24909338168104,2.06338842356058,2.5974025974025974,2.8311688311688314,140,55.118110236220474,275,8.112094395280236,469.749225,15,23.48746125,0,0,,508.23668625,,,5.84180099137931,
508,DK423,COURDROY,280,165,230.0,6.9,110,346.9,117.946,79.2,20.099999999999998,0.0,,0.0,0.0,0.0,0.0,0,0,0,217.246,90,30.7246,337.9706,33.79706,371.76766,154.52166,87,0,DK423,,4.65926486206897,2.15258036627586,1.97484437273015,2.1645021645021645,2.3593073593073592,165,64.96062992125984,280,8.259587020648969,371.76766,15,18.588383,0,0,,405.356043,,,4.65926486206897,
